,Household,Recency,Frequency,Monetary,R_score,F_score,M_score,household_key,DAY,COUPON_UPC,CAMPAIGN,Segment
1782,2042,683,29,4809.05,3,4,1,2042,443,52100041050,8,Big Spenders
1783,2042,683,29,4809.05,3,4,1,2042,443,53620010050,8,Big Spenders
1784,2042,683,29,4809.05,3,4,1,2042,443,57631000076,8,Big Spenders
1785,2042,683,29,4809.05,3,4,1,2042,493,10000089073,12,Big Spenders
304,262,697,218,4802.27,3,1,1,262,431,50800490036,8,Almost Lost
1193,1437,690,99,4775.56,3,2,1,1437,638,51312010033,22,Big Spenders
1194,1437,690,99,4775.56,3,2,1,1437,638,51800015050,18,Big Spenders
1195,1437,690,99,4775.56,3,2,1,1437,638,52100000031,22,Big Spenders
1196,1437,690,99,4775.56,3,2,1,1437,638,53010010033,18,Big Spenders
1197,1437,690,99,4775.56,3,2,1,1437,638,57045970076,22,Big Spenders
1198,1437,690,99,4775.56,3,2,1,1437,649,10000089316,22,Big Spenders
2003,2270,711,312,4728.67,3,1,1,2270,671,58768484040,25,Almost Lost
1250,1483,711,112,4725.27,3,2,1,1483,593,10000085477,18,Big Spenders
1251,1483,711,112,4725.27,3,2,1,1483,595,51960010076,18,Big Spenders
519,503,710,151,4723.8,3,1,1,503,530,10000085425,13,Almost Lost
520,503,710,151,4723.8,3,1,1,503,530,51600070033,13,Almost Lost
521,503,710,151,4723.8,3,1,1,503,530,52898920076,13,Almost Lost
399,378,708,325,4715.42,3,1,1,378,241,55150054075,26,Almost Lost
400,378,708,325,4715.42,3,1,1,378,458,53600000078,8,Almost Lost
401,378,708,325,4715.42,3,1,1,378,460,10000085363,8,Almost Lost
402,378,708,325,4715.42,3,1,1,378,508,57127930075,13,Almost Lost
403,378,708,325,4715.42,3,1,1,378,540,57680810050,13,Almost Lost
404,378,708,325,4715.42,3,1,1,378,545,52840011033,13,Almost Lost
405,378,708,325,4715.42,3,1,1,378,593,52100023024,18,Almost Lost
406,378,708,325,4715.42,3,1,1,378,610,10000085478,18,Almost Lost
407,378,708,325,4715.42,3,1,1,378,610,57124960082,18,Almost Lost
1084,1238,704,51,4678.61,3,3,1,1238,234,54300010033,26,Big Spenders
1085,1238,704,51,4678.61,3,3,1,1238,346,57756765875,30,Big Spenders
244,239,711,264,4671.2,3,1,1,239,332,51111037250,30,Almost Lost
245,239,711,264,4671.2,3,1,1,239,332,52100026076,30,Almost Lost
246,239,711,264,4671.2,3,1,1,239,346,54460000050,30,Almost Lost
247,239,711,264,4671.2,3,1,1,239,348,54589300078,30,Almost Lost
248,239,711,264,4671.2,3,1,1,239,361,51111074175,2,Almost Lost
249,239,711,264,4671.2,3,1,1,239,363,52586611376,30,Almost Lost
250,239,711,264,4671.2,3,1,1,239,413,10000089012,8,Almost Lost
251,239,711,264,4671.2,3,1,1,239,416,10000085364,8,Almost Lost
252,239,711,264,4671.2,3,1,1,239,416,54300031076,8,Almost Lost
253,239,711,264,4671.2,3,1,1,239,511,52740022050,13,Almost Lost
254,239,711,264,4671.2,3,1,1,239,532,51111113178,13,Almost Lost
255,239,711,264,4671.2,3,1,1,239,603,10000089266,18,Almost Lost
256,239,711,264,4671.2,3,1,1,239,603,53700026850,18,Almost Lost
257,239,711,264,4671.2,3,1,1,239,654,54132220050,22,Almost Lost
1586,1856,711,459,4661.53,3,1,1,1856,341,51111010133,30,Almost Lost
1587,1856,711,459,4661.53,3,1,1,1856,341,52586611376,30,Almost Lost
1588,1856,711,459,4661.53,3,1,1,1856,415,53600000078,8,Almost Lost
1589,1856,711,459,4661.53,3,1,1,1856,429,52370020076,8,Almost Lost
1590,1856,711,459,4661.53,3,1,1,1856,429,57047092032,8,Almost Lost
1591,1856,711,459,4661.53,3,1,1,1856,492,10000089073,12,Almost Lost
1592,1856,711,459,4661.53,3,1,1,1856,520,51111113178,13,Almost Lost
1593,1856,711,459,4661.53,3,1,1,1856,520,51780061082,13,Almost Lost
1594,1856,711,459,4661.53,3,1,1,1856,597,54154888076,18,Almost Lost
1595,1856,711,459,4661.53,3,1,1,1856,618,55000013950,18,Almost Lost
195,127,711,191,4658.23,3,1,1,127,595,10000089257,18,Almost Lost
196,127,711,191,4658.23,3,1,1,127,595,51111120001,18,Almost Lost
197,127,711,191,4658.23,3,1,1,127,595,51111120076,14,Almost Lost
198,127,711,191,4658.23,3,1,1,127,595,51600070033,18,Almost Lost
1386,1634,709,85,4616.14,3,2,1,1634,365,51111010133,30,Big Spenders
1387,1634,709,85,4616.14,3,2,1,1634,365,53700012075,30,Big Spenders
1711,1990,702,131,4593.26,3,2,1,1990,435,10000085369,8,Big Spenders
1712,1990,702,131,4593.26,3,2,1,1990,514,10000089111,13,Big Spenders
1713,1990,702,131,4593.26,3,2,1,1990,545,10000085428,13,Big Spenders
1714,1990,702,131,4593.26,3,2,1,1990,545,10000089106,13,Big Spenders
1715,1990,702,131,4593.26,3,2,1,1990,545,10000089124,13,Big Spenders
1716,1990,702,131,4593.26,3,2,1,1990,545,54154888076,13,Big Spenders
1717,1990,702,131,4593.26,3,2,1,1990,551,10000085432,13,Big Spenders
1718,1990,702,131,4593.26,3,2,1,1990,551,54154888076,13,Big Spenders
1719,1990,702,131,4593.26,3,2,1,1990,551,56414410013,13,Big Spenders
1720,1990,702,131,4593.26,3,2,1,1990,614,10000085475,18,Big Spenders
157,105,710,169,4591.67,3,1,1,105,591,10000085479,18,Almost Lost
158,105,710,169,4591.67,3,1,1,105,591,51960010076,18,Almost Lost
159,105,710,169,4591.67,3,1,1,105,591,52000030042,18,Almost Lost
160,105,710,169,4591.67,3,1,1,105,591,52100023024,18,Almost Lost
161,105,710,169,4591.67,3,1,1,105,591,52500010050,18,Almost Lost
162,105,710,169,4591.67,3,1,1,105,591,52840001082,18,Almost Lost
163,105,710,169,4591.67,3,1,1,105,591,54060060076,18,Almost Lost
164,105,710,169,4591.67,3,1,1,105,591,55410000076,18,Almost Lost
2176,2420,666,102,4583.46,3,2,1,2420,546,10000085429,13,Big Spenders
1318,1568,708,81,4575.94,3,2,1,1568,433,52310030076,8,Big Spenders
1319,1568,708,81,4575.94,3,2,1,1568,433,54300031076,8,Big Spenders
1363,1618,711,99,4562.48,3,2,1,1618,418,52586611376,8,Big Spenders
1364,1618,711,99,4562.48,3,2,1,1618,578,50099700082,16,Big Spenders
1365,1618,711,99,4562.48,3,2,1,1618,578,52270011076,16,Big Spenders
1366,1618,711,99,4562.48,3,2,1,1618,588,10000085436,16,Big Spenders
1367,1618,711,99,4562.48,3,2,1,1618,588,53500000076,16,Big Spenders
1368,1618,711,99,4562.48,3,2,1,1618,606,10000085475,18,Big Spenders
1369,1618,711,99,4562.48,3,2,1,1618,606,55000013950,18,Big Spenders
1370,1618,711,99,4562.48,3,2,1,1618,621,54200029176,18,Big Spenders
465,438,704,67,4456.52,3,3,1,438,593,10000085475,18,Big Spenders
466,438,704,67,4456.52,3,3,1,438,620,54200029176,18,Big Spenders
1957,2217,708,192,4430.01,3,1,1,2217,505,10000085426,13,Almost Lost
1958,2217,708,192,4430.01,3,1,1,2217,520,51780031082,13,Almost Lost
1960,2231,709,94,4400.26,3,2,2,2231,593,10000085478,18,Almost Lost
1961,2231,709,94,4400.26,3,2,2,2231,593,53700026850,18,Almost Lost
1962,2231,709,94,4400.26,3,2,2,2231,620,51862700076,18,Almost Lost
1963,2231,709,94,4400.26,3,2,2,2231,620,53600010087,19,Almost Lost
568,577,707,39,4399.53,3,4,2,577,545,54300020076,13,Almost Lost
65,31,710,69,4396.9,3,3,2,31,663,53000000036,23,Almost Lost
66,31,710,69,4396.9,3,3,2,31,677,54060060033,23,Almost Lost
1155,1394,707,151,4391.58,3,1,2,1394,420,54154888076,8,Loyal Customers
1156,1394,707,151,4391.58,3,1,2,1394,515,54154888076,13,Loyal Customers
1157,1394,707,151,4391.58,3,1,2,1394,599,54154888076,18,Loyal Customers
1014,1113,710,176,4391.3,3,1,2,1113,431,10000085364,8,Loyal Customers
1015,1113,710,176,4391.3,3,1,2,1113,431,54154888076,8,Loyal Customers
1016,1113,710,176,4391.3,3,1,2,1113,507,54180010033,13,Loyal Customers
1017,1113,710,176,4391.3,3,1,2,1113,515,52898920076,13,Loyal Customers
1018,1113,710,176,4391.3,3,1,2,1113,632,52100000031,22,Loyal Customers
2304,2496,683,63,4339.66,3,3,2,2496,424,10000085363,8,Almost Lost
2305,2496,683,63,4339.66,3,3,2,2496,424,57045970076,8,Almost Lost
2306,2496,683,63,4339.66,3,3,2,2496,424,57910070076,8,Almost Lost
2307,2496,683,63,4339.66,3,3,2,2496,522,10000085429,13,Almost Lost
2308,2496,683,63,4339.66,3,3,2,2496,592,10000085479,18,Almost Lost
2309,2496,683,63,4339.66,3,3,2,2496,592,10000089283,18,Almost Lost
2310,2496,683,63,4339.66,3,3,2,2496,592,52100023024,18,Almost Lost
2311,2496,683,63,4339.66,3,3,2,2496,592,53010010033,18,Almost Lost
2312,2496,683,63,4339.66,3,3,2,2496,592,54133500050,18,Almost Lost
2313,2496,683,63,4339.66,3,3,2,2496,592,54900050076,18,Almost Lost
2314,2496,683,63,4339.66,3,3,2,2496,610,55100000013,18,Almost Lost
1848,2123,710,59,4332.45,3,3,2,2123,505,10000085425,13,Almost Lost
1849,2123,710,59,4332.45,3,3,2,2123,505,51113240013,13,Almost Lost
1850,2123,710,59,4332.45,3,3,2,2123,505,52016910055,13,Almost Lost
1851,2123,710,59,4332.45,3,3,2,2123,505,54180010033,13,Almost Lost
1852,2123,710,59,4332.45,3,3,2,2123,505,54650050060,13,Almost Lost
1853,2123,710,59,4332.45,3,3,2,2123,505,57255400076,13,Almost Lost
1854,2123,710,59,4332.45,3,3,2,2123,590,10000089251,18,Almost Lost
1855,2123,710,59,4332.45,3,3,2,2123,590,10000089259,18,Almost Lost
1856,2123,710,59,4332.45,3,3,2,2123,590,51960010076,18,Almost Lost
1857,2123,710,59,4332.45,3,3,2,2123,590,57631000076,18,Almost Lost
0,1,706,86,4330.16,3,2,2,1,421,10000085364,8,Almost Lost
1,1,706,86,4330.16,3,2,2,1,421,51700010076,8,Almost Lost
2,1,706,86,4330.16,3,2,2,1,427,54200000033,8,Almost Lost
3,1,706,86,4330.16,3,2,2,1,597,10000085476,18,Almost Lost
4,1,706,86,4330.16,3,2,2,1,597,54200029176,18,Almost Lost
233,208,701,140,4296.33,3,2,2,208,427,55100090033,8,Almost Lost
234,208,701,140,4296.33,3,2,2,208,597,51800015050,18,Almost Lost
235,208,701,140,4296.33,3,2,2,208,597,51920021576,18,Almost Lost
236,208,701,140,4296.33,3,2,2,208,601,55410000076,18,Almost Lost
237,208,701,140,4296.33,3,2,2,208,606,10000085475,18,Almost Lost
238,208,701,140,4296.33,3,2,2,208,654,51800000050,22,Almost Lost
214,164,708,116,4272.41,3,2,2,164,597,10000085477,18,Almost Lost
215,164,708,116,4272.41,3,2,2,164,597,10000089248,18,Almost Lost
216,164,708,116,4272.41,3,2,2,164,597,51600030101,18,Almost Lost
217,164,708,116,4272.41,3,2,2,164,597,51960010076,18,Almost Lost
218,164,708,116,4272.41,3,2,2,164,597,57680000050,18,Almost Lost
219,164,708,116,4272.41,3,2,2,164,634,53800050033,18,Almost Lost
892,972,710,197,4219.18,3,1,2,972,360,57756765875,30,Loyal Customers
1535,1820,661,77,4208.08,3,3,2,1820,555,55000035576,15,Almost Lost
307,282,711,110,4162.56,3,2,2,282,464,10000085378,9,Almost Lost
308,282,711,110,4162.56,3,2,2,282,464,53700060051,9,Almost Lost
309,282,711,110,4162.56,3,2,2,282,464,54300026033,9,Almost Lost
310,282,711,110,4162.56,3,2,2,282,464,57064021233,9,Almost Lost
311,282,711,110,4162.56,3,2,2,282,533,53620064076,13,Almost Lost
312,282,711,110,4162.56,3,2,2,282,533,57265526076,13,Almost Lost
953,1000,706,138,4150.76,3,2,2,1000,508,10000089124,13,Almost Lost
954,1000,706,138,4150.76,3,2,2,1000,511,50000540082,13,Almost Lost
955,1000,706,138,4150.76,3,2,2,1000,511,51480000076,13,Almost Lost
956,1000,706,138,4150.76,3,2,2,1000,511,53700040075,13,Almost Lost
1468,1751,709,142,4142.87,3,2,2,1751,634,51500050033,19,Almost Lost
1690,1965,708,163,4142.69,3,1,2,1965,418,10000085361,8,Loyal Customers
1691,1965,708,163,4142.69,3,1,2,1965,509,10000089133,13,Loyal Customers
1692,1965,708,163,4142.69,3,1,2,1965,523,10000085427,13,Loyal Customers
1693,1965,708,163,4142.69,3,1,2,1965,593,10000085477,18,Loyal Customers
1471,1754,704,209,4120.16,3,1,2,1754,680,57192110076,25,Loyal Customers
1472,1754,704,209,4120.16,3,1,2,1754,682,52100023030,25,Loyal Customers
1264,1505,656,103,4053.23,3,2,2,1505,563,53500000076,16,Almost Lost
1265,1505,656,103,4053.23,3,2,2,1505,598,10000085476,18,Almost Lost
1266,1505,656,103,4053.23,3,2,2,1505,598,54300026050,18,Almost Lost
1160,1412,705,77,4053.15,3,3,2,1412,600,10000085479,18,Almost Lost
1161,1412,705,77,4053.15,3,3,2,1412,600,51906341075,18,Almost Lost
1162,1412,705,77,4053.15,3,3,2,1412,614,52260010055,18,Almost Lost
1918,2171,709,107,4031.08,3,2,2,2171,569,53700048076,16,Almost Lost
2198,2443,453,153,4029.19,1,1,2,2443,228,57457010076,26,Loyal Customers
2199,2443,453,153,4029.19,1,1,2,2443,378,53450050033,4,Loyal Customers
2200,2443,453,153,4029.19,1,1,2,2443,378,54759930033,4,Loyal Customers
738,807,704,123,4014.02,3,2,2,807,610,10000085477,18,Almost Lost
739,807,704,123,4014.02,3,2,2,807,610,10000089290,18,Almost Lost
740,807,704,123,4014.02,3,2,2,807,648,10000085493,23,Almost Lost
741,807,704,123,4014.02,3,2,2,807,648,51200000076,23,Almost Lost
742,807,704,123,4014.02,3,2,2,807,648,55200017313,23,Almost Lost
1473,1759,706,219,4009.62,3,1,2,1759,425,10000089015,8,Loyal Customers
127,79,708,154,3950.12,3,1,2,79,602,55000013950,18,Loyal Customers
433,393,711,180,3895.24,3,1,2,393,416,57910012076,8,Loyal Customers
638,692,710,124,3891.14,3,2,2,692,422,10000085363,8,Almost Lost
639,692,710,124,3891.14,3,2,2,692,592,54060060076,18,Almost Lost
640,692,710,124,3891.14,3,2,2,692,600,10000085475,18,Almost Lost
509,490,692,80,3886.87,3,2,2,490,430,52370020076,8,Almost Lost
510,490,692,80,3886.87,3,2,2,490,523,51113240013,13,Almost Lost
511,490,692,80,3886.87,3,2,2,490,523,51600040033,13,Almost Lost
512,490,692,80,3886.87,3,2,2,490,523,54369530009,13,Almost Lost
513,490,692,80,3886.87,3,2,2,490,523,56414410013,13,Almost Lost
514,490,692,80,3886.87,3,2,2,490,607,10000085477,18,Almost Lost
515,490,692,80,3886.87,3,2,2,490,607,51800015050,18,Almost Lost
326,305,709,141,3827.02,3,2,2,305,594,57332150033,18,Almost Lost
327,305,709,141,3827.02,3,2,2,305,608,10000085477,18,Almost Lost
966,1015,710,108,3807.72,3,2,2,1015,416,10000089026,8,Almost Lost
967,1015,710,108,3807.72,3,2,2,1015,528,10000089124,13,Almost Lost
968,1015,710,108,3807.72,3,2,2,1015,528,57756765076,13,Almost Lost
969,1015,710,108,3807.72,3,2,2,1015,592,10000085476,18,Almost Lost
940,983,711,196,3807.15,3,1,2,983,613,54420930024,18,Loyal Customers
941,983,711,196,3807.15,3,1,2,983,613,57218040076,18,Loyal Customers
351,353,700,125,3799.2,3,2,2,353,422,10000085363,8,Almost Lost
352,353,700,125,3799.2,3,2,2,353,596,10000085475,18,Almost Lost
226,192,710,95,3778.08,3,2,2,192,611,54900050076,18,Almost Lost
227,192,710,95,3778.08,3,2,2,192,669,54900050082,25,Almost Lost
1097,1261,705,228,3777.98,3,1,2,1261,533,10000089110,13,Loyal Customers
1411,1687,705,106,3766.27,3,2,2,1687,419,10000085364,8,Almost Lost
1412,1687,705,106,3766.27,3,2,2,1687,429,10000085364,8,Almost Lost
1413,1687,705,106,3766.27,3,2,2,1687,509,10000085426,13,Almost Lost
1414,1687,705,106,3766.27,3,2,2,1687,522,10000089077,13,Almost Lost
1415,1687,705,106,3766.27,3,2,2,1687,565,53500000076,16,Almost Lost
1416,1687,705,106,3766.27,3,2,2,1687,565,53600030082,16,Almost Lost
1417,1687,705,106,3766.27,3,2,2,1687,565,55310000076,16,Almost Lost
1418,1687,705,106,3766.27,3,2,2,1687,614,57143020076,18,Almost Lost
1419,1687,705,106,3766.27,3,2,2,1687,641,10000089251,18,Almost Lost
1605,1872,709,162,3762.97,3,1,2,1872,233,51700010076,26,Loyal Customers
1272,1511,705,149,3740.16,3,1,2,1511,627,54900050076,18,Loyal Customers
666,715,711,178,3712.14,3,1,2,715,597,57631000076,18,Loyal Customers
1163,1417,710,75,3703.93,3,3,2,1417,593,10000085479,18,Almost Lost
1164,1417,710,75,3703.93,3,3,2,1417,593,53980010082,18,Almost Lost
1165,1417,710,75,3703.93,3,3,2,1417,593,55400061078,18,Almost Lost
837,911,691,75,3696.76,3,3,2,911,544,10000085429,13,Almost Lost
838,911,691,75,3696.76,3,3,2,911,593,10000085475,18,Almost Lost
1600,1869,711,119,3630.62,3,2,2,1869,524,10000089123,13,Almost Lost
1601,1869,711,119,3630.62,3,2,2,1869,524,52100040050,13,Almost Lost
1602,1869,711,119,3630.62,3,2,2,1869,524,53620010050,13,Almost Lost
1603,1869,711,119,3630.62,3,2,2,1869,614,10000085478,18,Almost Lost
1604,1869,711,119,3630.62,3,2,2,1869,656,53620010028,20,Almost Lost
476,464,709,173,3590.49,3,1,2,464,241,51111074642,26,Loyal Customers
477,464,709,173,3590.49,3,1,2,464,258,52100026076,26,Loyal Customers
478,464,709,173,3590.49,3,1,2,464,377,51111540076,4,Loyal Customers
479,464,709,173,3590.49,3,1,2,464,506,50800490076,13,Loyal Customers
480,464,709,173,3590.49,3,1,2,464,515,10000085428,13,Loyal Customers
481,464,709,173,3590.49,3,1,2,464,515,51111113178,13,Loyal Customers
482,464,709,173,3590.49,3,1,2,464,589,54800140060,14,Loyal Customers
483,464,709,173,3590.49,3,1,2,464,600,54800111033,18,Loyal Customers
484,464,709,173,3590.49,3,1,2,464,620,54800110055,20,Loyal Customers
485,464,709,173,3590.49,3,1,2,464,634,52100000031,22,Loyal Customers
1430,1708,700,58,3571.6,3,3,2,1708,425,10000085361,8,Almost Lost
1431,1708,700,58,3571.6,3,3,2,1708,425,55100055075,8,Almost Lost
1432,1708,700,58,3571.6,3,3,2,1708,425,55100090033,8,Almost Lost
628,680,700,96,3513.02,3,2,2,680,417,53010010033,8,Almost Lost
629,680,700,96,3513.02,3,2,2,680,456,10000085363,8,Almost Lost
1955,2213,692,55,3505.21,3,3,2,2213,243,51370000076,26,Almost Lost
1956,2213,692,55,3505.21,3,3,2,2213,243,52898920076,26,Almost Lost
962,1011,704,140,3495.2,3,2,2,1011,510,10000085427,13,Almost Lost
963,1011,704,140,3495.2,3,2,2,1011,510,10000085432,13,Almost Lost
964,1011,704,140,3495.2,3,2,2,1011,510,54154888076,13,Almost Lost
1371,1627,711,114,3484.02,3,2,2,1627,679,10000085495,24,Almost Lost
1233,1458,705,126,3480.63,3,2,2,1458,534,10000085429,13,Almost Lost
1236,1463,707,139,3460.15,3,2,2,1463,444,10000085363,8,Almost Lost
970,1017,701,63,3436.26,3,3,2,1017,575,55000035213,15,Almost Lost
1467,1732,703,98,3427.3,3,2,2,1732,533,10000085427,13,Almost Lost
1130,1347,706,131,3360.34,3,2,2,1347,591,10000089251,18,Almost Lost
1131,1347,706,131,3360.34,3,2,2,1347,591,58304613450,18,Almost Lost
1488,1773,703,91,3356.9,3,2,2,1773,306,51200000033,29,Almost Lost
1489,1773,703,91,3356.9,3,2,2,1773,306,54060060033,29,Almost Lost
1490,1773,703,91,3356.9,3,2,2,1773,306,57455024450,29,Almost Lost
1491,1773,703,91,3356.9,3,2,2,1773,439,10000089064,9,Almost Lost
778,877,700,63,3355.07,3,3,2,877,418,10000085364,8,Almost Lost
779,877,700,63,3355.07,3,3,2,877,418,54154888076,8,Almost Lost
780,877,700,63,3355.07,3,3,2,877,418,55100012140,8,Almost Lost
781,877,700,63,3355.07,3,3,2,877,418,57192117133,8,Almost Lost
782,877,700,63,3355.07,3,3,2,877,439,52840042077,9,Almost Lost
783,877,700,63,3355.07,3,3,2,877,439,55004910025,9,Almost Lost
784,877,700,63,3355.07,3,3,2,877,459,53800050033,8,Almost Lost
785,877,700,63,3355.07,3,3,2,877,459,53800050033,9,Almost Lost
786,877,700,63,3355.07,3,3,2,877,628,50004510076,18,Almost Lost
787,877,700,63,3355.07,3,3,2,877,628,54200029176,18,Almost Lost
2253,2478,706,146,3354.42,3,1,2,2478,641,10000085477,18,Loyal Customers
2254,2478,706,146,3354.42,3,1,2,2478,641,52113100033,18,Loyal Customers
2255,2478,706,146,3354.42,3,1,2,2478,641,54850010033,18,Loyal Customers
2256,2478,706,146,3354.42,3,1,2,2478,641,54850010033,22,Loyal Customers
136,93,551,106,3346.72,1,2,2,93,282,51380041313,29,Loyal Customers
137,93,551,106,3346.72,1,2,2,93,325,54400000033,29,Loyal Customers
138,93,551,106,3346.72,1,2,2,93,329,51380041013,29,Loyal Customers
139,93,551,106,3346.72,1,2,2,93,375,51380040009,1,Loyal Customers
140,93,551,106,3346.72,1,2,2,93,424,51111121078,7,Loyal Customers
141,93,551,106,3346.72,1,2,2,93,438,52580010042,9,Loyal Customers
142,93,551,106,3346.72,1,2,2,93,509,53800050033,13,Loyal Customers
143,93,551,106,3346.72,1,2,2,93,509,54369530009,13,Loyal Customers
535,546,633,122,3339,2,2,2,546,600,10000085477,18,Almost Lost
536,546,633,122,3339,2,2,2,546,600,10000089240,18,Almost Lost
1903,2148,711,124,3263.92,3,2,2,2148,340,51111070124,30,Almost Lost
1904,2148,711,124,3263.92,3,2,2,2148,638,10000089290,18,Almost Lost
1255,1488,692,76,3246.92,3,3,2,1488,513,52927461001,13,Almost Lost
1256,1488,692,76,3246.92,3,3,2,1488,513,54154889076,13,Almost Lost
1257,1488,692,76,3246.92,3,3,2,1488,513,56414410013,13,Almost Lost
1258,1488,692,76,3246.92,3,3,2,1488,567,10000085482,16,Almost Lost
1259,1488,692,76,3246.92,3,3,2,1488,601,10000085477,18,Almost Lost
1260,1488,692,76,3246.92,3,3,2,1488,601,50308412050,18,Almost Lost
2071,2347,711,93,3232.55,3,2,2,2347,626,55703711082,18,Almost Lost
502,473,709,70,3208.71,3,3,2,473,605,10000089244,18,Almost Lost
503,473,709,70,3208.71,3,3,2,473,605,10000089272,18,Almost Lost
504,473,709,70,3208.71,3,3,2,473,605,52840001082,18,Almost Lost
633,687,708,69,3205.8,3,3,2,687,617,10000085479,18,Almost Lost
634,687,708,69,3205.8,3,3,2,687,617,10000089290,18,Almost Lost
635,687,708,69,3205.8,3,3,2,687,617,54850010033,18,Almost Lost
636,687,708,69,3205.8,3,3,2,687,630,51800015050,18,Almost Lost
637,687,708,69,3205.8,3,3,2,687,630,51960010076,18,Almost Lost
706,764,703,112,3196.78,3,2,2,764,515,10000085429,13,Almost Lost
707,764,703,112,3196.78,3,2,2,764,519,53663250076,13,Almost Lost
708,764,703,112,3196.78,3,2,2,764,519,54154889076,13,Almost Lost
1906,2158,709,131,3194.17,3,2,2,2158,603,10000085475,18,Almost Lost
1907,2158,709,131,3194.17,3,2,2,2158,603,10000089288,18,Almost Lost
1908,2158,709,131,3194.17,3,2,2,2158,603,51800015050,18,Almost Lost
1909,2158,709,131,3194.17,3,2,2,2158,603,57332150033,18,Almost Lost
1910,2158,709,131,3194.17,3,2,2,2158,631,51298810078,18,Almost Lost
1911,2158,709,131,3194.17,3,2,2,2158,631,54154888076,18,Almost Lost
1825,2100,709,71,3185.31,3,3,2,2100,536,10000085425,13,Almost Lost
1826,2100,709,71,3185.31,3,3,2,2100,536,10000089076,13,Almost Lost
1827,2100,709,71,3185.31,3,3,2,2100,536,10000089106,13,Almost Lost
1828,2100,709,71,3185.31,3,3,2,2100,536,51980010075,13,Almost Lost
1829,2100,709,71,3185.31,3,3,2,2100,536,52840011033,13,Almost Lost
1830,2100,709,71,3185.31,3,3,2,2100,536,55410000076,13,Almost Lost
1831,2100,709,71,3185.31,3,3,2,2100,590,10000085475,18,Almost Lost
1832,2100,709,71,3185.31,3,3,2,2100,590,51800015050,18,Almost Lost
1833,2100,709,71,3185.31,3,3,2,2100,590,51960010076,18,Almost Lost
1834,2100,709,71,3185.31,3,3,2,2100,590,52500010050,18,Almost Lost
1835,2100,709,71,3185.31,3,3,2,2100,590,53010010033,18,Almost Lost
1836,2100,709,71,3185.31,3,3,2,2100,590,53500035050,18,Almost Lost
1837,2100,709,71,3185.31,3,3,2,2100,590,53800050033,18,Almost Lost
1838,2100,709,71,3185.31,3,3,2,2100,590,54300026050,18,Almost Lost
1839,2100,709,71,3185.31,3,3,2,2100,590,55410000076,18,Almost Lost
1786,2057,711,125,3150.45,3,2,2,2057,537,10000085426,13,Almost Lost
987,1066,708,245,3114.34,3,1,2,1066,420,53600000078,8,Loyal Customers
988,1066,708,245,3114.34,3,1,2,1066,427,50800490078,8,Loyal Customers
989,1066,708,245,3114.34,3,1,2,1066,505,50800490076,13,Loyal Customers
990,1066,708,245,3114.34,3,1,2,1066,527,51480000076,13,Loyal Customers
540,573,696,102,3111.55,3,2,2,573,415,10000085364,8,Almost Lost
541,573,696,102,3111.55,3,2,2,573,415,55000013033,8,Almost Lost
542,573,696,102,3111.55,3,2,2,573,415,57910012076,8,Almost Lost
1959,2222,707,40,3076.27,3,3,2,2222,433,50004110076,8,Almost Lost
982,1064,708,44,3074.68,3,3,2,1064,430,10000085369,8,Almost Lost
983,1064,708,44,3074.68,3,3,2,1064,430,57127900036,8,Almost Lost
984,1064,708,44,3074.68,3,3,2,1064,610,10000085478,18,Almost Lost
985,1064,708,44,3074.68,3,3,2,1064,610,54420930024,18,Almost Lost
986,1064,708,44,3074.68,3,3,2,1064,610,55000013933,18,Almost Lost
199,139,710,83,3073.33,3,2,2,139,522,54300020076,13,Almost Lost
200,139,710,83,3073.33,3,2,2,139,535,10000089093,13,Almost Lost
201,139,710,83,3073.33,3,2,2,139,535,52840042034,13,Almost Lost
202,139,710,83,3073.33,3,2,2,139,535,54100024950,13,Almost Lost
203,139,710,83,3073.33,3,2,2,139,598,10000085475,18,Almost Lost
204,139,710,83,3073.33,3,2,2,139,598,51906341075,18,Almost Lost
205,139,710,83,3073.33,3,2,2,139,598,52500010050,18,Almost Lost
206,139,710,83,3073.33,3,2,2,139,621,51570011042,18,Almost Lost
207,139,710,83,3073.33,3,2,2,139,621,57294010033,18,Almost Lost
946,993,703,126,3064.87,3,2,2,993,417,10000085364,8,Almost Lost
947,993,703,126,3064.87,3,2,2,993,417,54154888076,8,Almost Lost
948,993,703,126,3064.87,3,2,2,993,507,10000085427,13,Almost Lost
949,993,703,126,3064.87,3,2,2,993,507,10000085429,13,Almost Lost
950,993,703,126,3064.87,3,2,2,993,507,10000089124,13,Almost Lost
951,993,703,126,3064.87,3,2,2,993,507,54200000076,13,Almost Lost
1133,1357,710,87,3061.9,3,2,2,1357,458,10000085364,8,Almost Lost
1134,1357,710,87,3061.9,3,2,2,1357,527,10000085426,13,Almost Lost
1135,1357,710,87,3061.9,3,2,2,1357,605,10000085476,18,Almost Lost
1822,2094,708,75,3055.52,3,3,2,2094,593,10000085479,18,Almost Lost
1823,2094,708,75,3055.52,3,3,2,2094,593,54900050076,18,Almost Lost
1824,2094,708,75,3055.52,3,3,2,2094,593,57143020076,18,Almost Lost
1703,1989,707,153,3052.87,3,1,2,1989,563,53500000076,16,Loyal Customers
1704,1989,707,153,3052.87,3,1,2,1989,567,52270011076,16,Loyal Customers
